INFO:root:Namespace(aggregation='average', batch_size=256, debug=False, device=device(type='cuda'), dropout=0.1, epochs=50, hidden_size=128, in_features=17, kernel_size=3, log_dir='exps/logs', lr=0.0001, model='TCN', num_channels=[64, 64, 128], num_classes=2, num_layers=2, num_workers=4, print_freq=5, root='data', save_dir='exps/chpts/TCN_layers2_stride3_average_lr0.0001', seed=14, start_epoch=0, tb_dir='exps/tb/TCN_layers2_stride3_average_lr0.0001', temp_stride=3)
INFO:root:TemporalConvNet(
  (conv): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
  (layers): ModuleList(
    (0): Sequential(
      (0): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
      (1): Chomp1d()
      (2): ReLU()
    )
    (1): TemporalBlock(
      (conv1): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (conv2): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (relu): ReLU()
    )
    (2): TemporalBlock(
      (conv1): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (conv2): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (downsample): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
      (relu): ReLU()
    )
  )
  (pooling): AdaptiveAvgPool1d(output_size=1)
  (fc): Linear(in_features=128, out_features=2, bias=True)
)
INFO:root:=> Loading 2396 samples for train
INFO:root:=> Loading 313 samples for val
INFO:root:=> Loading 583 samples for test
INFO:root:TRAIN | Epoch: [0/50] | Loss: 0.6929 | AP: 42.23 | TP:98.91, FP:150.80, FN:0.00, TN:0.00 | ACC: 39.36
INFO:root:VAL   | Epoch: [0/50] | Loss: 0.6913 | AP: 45.58 | TP:129.0, FP:184.0, FN:0.0, TN:0.0 | ACC: 41.21
INFO:root:=> AP improved (45.58) improved at epoch 0 | saving best model!
INFO:root:TRAIN | Epoch: [1/50] | Loss: 0.6920 | AP: 48.20 | TP:94.92, FP:143.89, FN:2.89, TN:8.00 | ACC: 41.49
INFO:root:VAL   | Epoch: [1/50] | Loss: 0.6913 | AP: 46.18 | TP:118.0, FP:163.0, FN:11.0, TN:21.0 | ACC: 44.41
INFO:root:=> AP improved (46.18) improved at epoch 1 | saving best model!
INFO:root:TRAIN | Epoch: [2/50] | Loss: 0.6910 | AP: 48.97 | TP:89.78, FP:131.47, FN:8.30, TN:20.15 | ACC: 44.20
INFO:root:VAL   | Epoch: [2/50] | Loss: 0.6923 | AP: 40.11 | TP:114.0, FP:157.0, FN:15.0, TN:27.0 | ACC: 45.05
INFO:root:TRAIN | Epoch: [3/50] | Loss: 0.6899 | AP: 48.91 | TP:83.73, FP:113.77, FN:14.76, TN:37.44 | ACC: 48.46
INFO:root:VAL   | Epoch: [3/50] | Loss: 0.6931 | AP: 39.20 | TP:101.0, FP:139.0, FN:28.0, TN:45.0 | ACC: 46.65
INFO:root:TRAIN | Epoch: [4/50] | Loss: 0.6880 | AP: 49.33 | TP:74.48, FP:96.70, FN:23.81, TN:54.72 | ACC: 51.67
INFO:root:VAL   | Epoch: [4/50] | Loss: 0.6949 | AP: 37.86 | TP:87.0, FP:132.0, FN:42.0, TN:52.0 | ACC: 44.41
INFO:root:TRAIN | Epoch: [5/50] | Loss: 0.6858 | AP: 49.43 | TP:74.26, FP:96.22, FN:24.10, TN:55.12 | ACC: 51.79
INFO:root:VAL   | Epoch: [5/50] | Loss: 0.6984 | AP: 36.77 | TP:88.0, FP:134.0, FN:41.0, TN:50.0 | ACC: 44.09
INFO:root:TRAIN | Epoch: [6/50] | Loss: 0.6826 | AP: 49.82 | TP:73.70, FP:94.82, FN:24.45, TN:56.72 | ACC: 52.34
INFO:root:VAL   | Epoch: [6/50] | Loss: 0.7035 | AP: 36.13 | TP:80.0, FP:127.0, FN:49.0, TN:57.0 | ACC: 43.77
INFO:root:TRAIN | Epoch: [7/50] | Loss: 0.6805 | AP: 49.33 | TP:68.95, FP:87.56, FN:29.34, TN:63.85 | ACC: 53.21
INFO:root:VAL   | Epoch: [7/50] | Loss: 0.7092 | AP: 35.95 | TP:74.0, FP:121.0, FN:55.0, TN:63.0 | ACC: 43.77
INFO:root:TRAIN | Epoch: [8/50] | Loss: 0.6764 | AP: 50.47 | TP:63.14, FP:73.51, FN:34.94, TN:78.11 | ACC: 56.59
INFO:root:VAL   | Epoch: [8/50] | Loss: 0.7162 | AP: 35.94 | TP:71.0, FP:116.0, FN:58.0, TN:68.0 | ACC: 44.41
INFO:root:TRAIN | Epoch: [9/50] | Loss: 0.6751 | AP: 50.96 | TP:70.23, FP:81.99, FN:28.27, TN:69.22 | ACC: 55.59
INFO:root:VAL   | Epoch: [9/50] | Loss: 0.7249 | AP: 35.49 | TP:74.0, FP:125.0, FN:55.0, TN:59.0 | ACC: 42.49
INFO:root:TRAIN | Epoch: [10/50] | Loss: 0.6739 | AP: 51.03 | TP:62.43, FP:74.38, FN:35.72, TN:77.17 | ACC: 56.14
INFO:root:VAL   | Epoch: [10/50] | Loss: 0.7218 | AP: 36.66 | TP:67.0, FP:107.0, FN:62.0, TN:77.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [11/50] | Loss: 0.6735 | AP: 51.25 | TP:65.98, FP:76.21, FN:32.86, TN:74.65 | ACC: 56.22
INFO:root:VAL   | Epoch: [11/50] | Loss: 0.7278 | AP: 35.87 | TP:73.0, FP:124.0, FN:56.0, TN:60.0 | ACC: 42.49
INFO:root:TRAIN | Epoch: [12/50] | Loss: 0.6735 | AP: 52.21 | TP:60.31, FP:65.12, FN:37.71, TN:86.57 | ACC: 58.76
INFO:root:VAL   | Epoch: [12/50] | Loss: 0.7232 | AP: 36.99 | TP:63.0, FP:106.0, FN:66.0, TN:78.0 | ACC: 45.05
INFO:root:TRAIN | Epoch: [13/50] | Loss: 0.6720 | AP: 51.35 | TP:63.02, FP:72.52, FN:35.00, TN:79.16 | ACC: 56.93
INFO:root:VAL   | Epoch: [13/50] | Loss: 0.7277 | AP: 36.18 | TP:74.0, FP:120.0, FN:55.0, TN:64.0 | ACC: 44.09
INFO:root:TRAIN | Epoch: [14/50] | Loss: 0.6703 | AP: 52.17 | TP:65.04, FP:73.32, FN:32.77, TN:78.58 | ACC: 57.60
INFO:root:VAL   | Epoch: [14/50] | Loss: 0.7241 | AP: 37.20 | TP:66.0, FP:108.0, FN:63.0, TN:76.0 | ACC: 45.37
INFO:root:TRAIN | Epoch: [15/50] | Loss: 0.6695 | AP: 52.48 | TP:64.04, FP:70.25, FN:34.53, TN:80.89 | ACC: 58.06
