INFO:root:Namespace(aggregation='max', batch_size=256, debug=False, device=device(type='cuda'), dropout=0.1, epochs=50, hidden_size=128, in_features=17, kernel_size=3, log_dir='exps/logs', lr=0.0001, model='TCN', num_channels=[64, 64, 128], num_classes=2, num_layers=2, num_workers=4, print_freq=5, root='data', save_dir='exps/chpts/TCN_layers2_stride3_max_lr0.0001', seed=14, start_epoch=0, tb_dir='exps/tb/TCN_layers2_stride3_max_lr0.0001', temp_stride=3)
INFO:root:TemporalConvNet(
  (conv): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
  (layers): ModuleList(
    (0): Sequential(
      (0): Conv1d(17, 64, kernel_size=(14,), stride=(7,), padding=(7,))
      (1): Chomp1d()
      (2): ReLU()
    )
    (1): TemporalBlock(
      (conv1): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (conv2): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(64, 64, kernel_size=(3,), stride=(1,), padding=(4,), dilation=(2,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (relu): ReLU()
    )
    (2): TemporalBlock(
      (conv1): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (conv2): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
      (layers): ModuleList(
        (0): Sequential(
          (0): Conv1d(64, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
        (1): Sequential(
          (0): Conv1d(128, 128, kernel_size=(3,), stride=(1,), padding=(8,), dilation=(4,))
          (1): Chomp1d()
          (2): ReLU()
          (3): Dropout(p=0.1, inplace=False)
        )
      )
      (downsample): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
      (relu): ReLU()
    )
  )
  (pooling): AdaptiveMaxPool1d(output_size=1)
  (fc): Linear(in_features=128, out_features=2, bias=True)
)
INFO:root:=> Loading 2396 samples for train
INFO:root:=> Loading 313 samples for val
INFO:root:=> Loading 583 samples for test
INFO:root:TRAIN | Epoch: [0/50] | Loss: 0.6926 | AP: 43.04 | TP:98.16, FP:149.48, FN:0.75, TN:1.32 | ACC: 39.61
INFO:root:VAL   | Epoch: [0/50] | Loss: 0.6909 | AP: 44.24 | TP:128.0, FP:180.0, FN:1.0, TN:4.0 | ACC: 42.17
INFO:root:=> AP improved (44.24) improved at epoch 0 | saving best model!
INFO:root:TRAIN | Epoch: [1/50] | Loss: 0.6915 | AP: 45.72 | TP:82.43, FP:120.28, FN:15.38, TN:31.61 | ACC: 45.91
INFO:root:VAL   | Epoch: [1/50] | Loss: 0.6908 | AP: 46.00 | TP:102.0, FP:123.0, FN:27.0, TN:61.0 | ACC: 52.08
INFO:root:=> AP improved (46.00) improved at epoch 1 | saving best model!
INFO:root:TRAIN | Epoch: [2/50] | Loss: 0.6900 | AP: 48.80 | TP:79.90, FP:106.84, FN:18.18, TN:44.78 | ACC: 50.04
INFO:root:VAL   | Epoch: [2/50] | Loss: 0.6922 | AP: 39.64 | TP:107.0, FP:143.0, FN:22.0, TN:41.0 | ACC: 47.28
INFO:root:TRAIN | Epoch: [3/50] | Loss: 0.6886 | AP: 49.05 | TP:76.96, FP:95.75, FN:21.53, TN:55.46 | ACC: 53.17
INFO:root:VAL   | Epoch: [3/50] | Loss: 0.6934 | AP: 38.84 | TP:92.0, FP:132.0, FN:37.0, TN:52.0 | ACC: 46.01
INFO:root:TRAIN | Epoch: [4/50] | Loss: 0.6864 | AP: 49.77 | TP:68.74, FP:86.00, FN:29.55, TN:65.41 | ACC: 53.63
INFO:root:VAL   | Epoch: [4/50] | Loss: 0.6956 | AP: 37.52 | TP:85.0, FP:128.0, FN:44.0, TN:56.0 | ACC: 45.05
INFO:root:TRAIN | Epoch: [5/50] | Loss: 0.6842 | AP: 50.24 | TP:72.29, FP:92.59, FN:26.07, TN:58.75 | ACC: 52.42
INFO:root:VAL   | Epoch: [5/50] | Loss: 0.6995 | AP: 36.21 | TP:86.0, FP:136.0, FN:43.0, TN:48.0 | ACC: 42.81
INFO:root:TRAIN | Epoch: [6/50] | Loss: 0.6806 | AP: 50.50 | TP:72.67, FP:91.97, FN:25.48, TN:59.58 | ACC: 53.13
INFO:root:VAL   | Epoch: [6/50] | Loss: 0.7046 | AP: 35.78 | TP:78.0, FP:131.0, FN:51.0, TN:53.0 | ACC: 41.85
INFO:root:TRAIN | Epoch: [7/50] | Loss: 0.6794 | AP: 49.43 | TP:69.74, FP:85.67, FN:28.55, TN:65.74 | ACC: 54.26
INFO:root:VAL   | Epoch: [7/50] | Loss: 0.7104 | AP: 35.71 | TP:73.0, FP:127.0, FN:56.0, TN:57.0 | ACC: 41.53
